settlement_id,payment_id,gross_amount,fee,tax,refund_adjustment,other_adjustment,net_amount,settled_at
SET_PROD_0075,PAY_PROD_000704,9999.50,164.99,29.70,0.00,0.00,9804.81,2026-09-07T14:47:00
SET_PROD_0075,PAY_PROD_000705,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-07T14:47:00
SET_PROD_0075,PAY_PROD_000706,999.99,16.50,2.97,0.00,0.00,980.52,2026-09-07T14:47:00
SET_PROD_0075,PAY_PROD_000707,799.50,13.19,2.37,0.00,0.00,783.94,2026-09-07T14:47:00
SET_PROD_0075,PAY_PROD_000708,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-07T14:47:00
SET_PROD_0075,PAY_PROD_000709,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-07T14:47:00
SET_PROD_0075,PAY_PROD_000710,2499.00,41.24,7.42,0.00,0.00,2450.34,2026-09-07T14:47:00
SET_PROD_0075,PAY_PROD_000711,3499.99,57.75,10.40,0.00,0.00,3431.84,2026-09-07T14:47:00
SET_PROD_0075,PAY_PROD_000712,4999.50,82.49,14.85,2499.75,0.00,2402.41,2026-09-07T14:47:00
SET_PROD_0076,PAY_PROD_000713,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-07T14:29:00
SET_PROD_0076,PAY_PROD_000714,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-07T14:29:00
SET_PROD_0076,PAY_PROD_000715,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-07T14:29:00
SET_PROD_0076,PAY_PROD_000716,2499.99,41.25,7.43,0.00,0.00,2451.31,2026-09-07T14:29:00
SET_PROD_0076,PAY_PROD_000717,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-07T14:29:00
SET_PROD_0076,PAY_PROD_000718,199.99,3.30,0.59,0.00,0.00,196.10,2026-09-07T14:29:00
SET_PROD_0076,PAY_PROD_000719,1999.99,33.00,5.94,0.00,0.00,1961.05,2026-09-07T14:29:00
SET_PROD_0076,PAY_PROD_000720,7499.00,123.73,22.27,0.00,0.00,7353.00,2026-09-07T14:29:00
SET_PROD_0077,PAY_PROD_000721,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-07T14:36:00
SET_PROD_0077,PAY_PROD_000722,9999.00,164.98,29.70,0.00,0.00,9804.32,2026-09-07T14:36:00
SET_PROD_0077,PAY_PROD_000723,299.50,4.94,0.89,0.00,0.00,293.67,2026-09-07T14:36:00
SET_PROD_0077,PAY_PROD_000724,3499.50,57.74,10.39,1399.80,0.00,2031.57,2026-09-07T14:36:00
SET_PROD_0077,PAY_PROD_000725,499.00,8.23,1.48,199.60,0.00,289.69,2026-09-07T14:36:00
SET_PROD_0077,PAY_PROD_000726,299.00,4.93,0.89,119.60,0.00,173.58,2026-09-07T14:36:00
SET_PROD_0077,PAY_PROD_000727,1999.99,33.00,5.94,0.00,0.00,1961.05,2026-09-07T14:36:00
SET_PROD_0077,PAY_PROD_000728,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-07T14:36:00
SET_PROD_0077,PAY_PROD_000729,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-07T14:36:00
SET_PROD_0078,PAY_PROD_000730,999.00,16.48,2.97,0.00,0.00,979.55,2026-09-07T14:17:00
SET_PROD_0078,PAY_PROD_000731,2499.00,41.23,7.42,999.60,0.00,1450.75,2026-09-07T14:17:00
SET_PROD_0078,PAY_PROD_000732,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-07T14:17:00
SET_PROD_0078,PAY_PROD_000733,1499.99,24.75,4.46,0.00,0.00,1470.78,2026-09-07T14:17:00
SET_PROD_0078,PAY_PROD_000734,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-07T14:17:00
SET_PROD_0078,PAY_PROD_000735,4999.50,82.49,14.85,0.00,0.00,4902.16,2026-09-07T14:17:00
SET_PROD_0079,PAY_PROD_000736,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-07T14:05:00
SET_PROD_0079,PAY_PROD_000737,14999.50,247.49,44.55,0.00,0.00,14707.46,2026-09-07T14:05:00
SET_PROD_0079,PAY_PROD_000738,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-07T14:05:00
SET_PROD_0079,PAY_PROD_000739,4999.99,82.50,14.85,0.00,0.00,4902.64,2026-09-07T14:05:00
SET_PROD_0079,PAY_PROD_000740,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-07T14:05:00
SET_PROD_0079,PAY_PROD_000741,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-07T14:05:00
SET_PROD_0079,PAY_PROD_000742,7499.99,123.75,22.28,0.00,0.00,7353.96,2026-09-07T14:05:00
SET_PROD_0080,PAY_PROD_000743,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-07T14:06:00
SET_PROD_0080,PAY_PROD_000744,9999.00,164.98,29.70,0.00,0.00,9804.32,2026-09-07T14:06:00
SET_PROD_0080,PAY_PROD_000745,999.00,16.48,2.97,0.00,0.00,979.55,2026-09-07T14:06:00
SET_PROD_0080,PAY_PROD_000746,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-07T14:06:00
SET_PROD_0080,PAY_PROD_000747,1499.00,24.73,4.45,0.00,0.00,1469.82,2026-09-07T14:06:00
SET_PROD_0080,PAY_PROD_000748,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-07T14:06:00
SET_PROD_0080,PAY_PROD_000749,499.00,8.23,1.48,0.00,0.00,489.29,2026-09-07T14:06:00
SET_PROD_0080,PAY_PROD_000750,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-07T14:06:00
SET_PROD_0080,PAY_PROD_000751,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-07T14:06:00
SET_PROD_0080,PAY_PROD_000752,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-07T14:06:00
SET_PROD_0080,PAY_PROD_000753,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-07T14:06:00
SET_PROD_0080,PAY_PROD_000754,7499.50,123.74,22.27,0.00,0.00,7353.49,2026-09-07T14:06:00
SET_PROD_0081,PAY_PROD_000755,19999.50,329.99,59.40,0.00,0.00,19610.11,2026-09-07T14:23:00
SET_PROD_0081,PAY_PROD_000756,14999.99,247.50,44.55,0.00,0.00,14707.94,2026-09-07T14:23:00
SET_PROD_0081,PAY_PROD_000757,2499.50,41.24,7.42,0.00,0.00,2450.84,2026-09-07T14:23:00
SET_PROD_0081,PAY_PROD_000758,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-07T14:23:00
SET_PROD_0081,PAY_PROD_000759,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-07T14:23:00
SET_PROD_0081,PAY_PROD_000760,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-07T14:23:00
SET_PROD_0082,PAY_PROD_000761,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-10T14:19:00
SET_PROD_0082,PAY_PROD_000762,1499.99,24.75,4.46,0.00,0.00,1470.78,2026-09-10T14:19:00
SET_PROD_0082,PAY_PROD_000763,799.50,13.19,2.37,0.00,0.00,783.94,2026-09-10T14:19:00
SET_PROD_0082,PAY_PROD_000764,999.99,16.50,2.97,0.00,0.00,980.52,2026-09-10T14:19:00
SET_PROD_0082,PAY_PROD_000765,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-10T14:19:00
SET_PROD_0082,PAY_PROD_000766,7499.00,123.73,22.27,0.00,0.00,7353.00,2026-09-10T14:19:00
SET_PROD_0082,PAY_PROD_000767,19999.50,329.99,59.40,0.00,0.00,19610.11,2026-09-10T14:19:00
SET_PROD_0082,PAY_PROD_000768,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-10T14:19:00
SET_PROD_0082,PAY_PROD_000769,999.50,16.49,2.97,0.00,0.00,980.04,2026-09-10T14:19:00
SET_PROD_0082,PAY_PROD_000770,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-10T14:19:00
SET_PROD_0082,PAY_PROD_000771,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-10T14:19:00
SET_PROD_0083,PAY_PROD_000772,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-08T14:44:00
SET_PROD_0083,PAY_PROD_000773,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-08T14:44:00
SET_PROD_0083,PAY_PROD_000774,1499.50,24.74,4.45,0.00,0.00,1470.31,2026-09-08T14:44:00
SET_PROD_0083,PAY_PROD_000775,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-08T14:44:00
SET_PROD_0083,PAY_PROD_000776,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-08T14:44:00
SET_PROD_0083,PAY_PROD_000777,199.50,3.69,0.66,0.00,0.00,195.15,2026-09-08T14:44:00
SET_PROD_0083,PAY_PROD_000778,1499.00,24.73,4.45,0.00,0.00,1469.82,2026-09-08T14:44:00
SET_PROD_0083,PAY_PROD_000779,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-08T14:44:00
SET_PROD_0083,PAY_PROD_000780,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-08T14:44:00
SET_PROD_0083,PAY_PROD_000781,14999.50,247.49,44.55,0.00,0.00,14707.46,2026-09-08T14:44:00
SET_PROD_0083,PAY_PROD_000782,4999.50,82.49,14.85,0.00,0.00,4902.16,2026-09-08T14:44:00
SET_PROD_0083,PAY_PROD_000783,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-08T14:44:00
SET_PROD_0084,PAY_PROD_000784,9999.00,164.98,29.70,0.00,0.00,9804.32,2026-09-08T14:50:00
SET_PROD_0084,PAY_PROD_000785,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-08T14:50:00
SET_PROD_0084,PAY_PROD_000786,7499.00,123.73,22.27,0.00,0.00,7353.00,2026-09-08T14:50:00
SET_PROD_0084,PAY_PROD_000787,1999.00,32.98,5.94,499.75,0.00,1460.33,2026-09-08T14:50:00
SET_PROD_0084,PAY_PROD_000788,3499.00,57.73,10.39,1399.60,0.00,2031.28,2026-09-08T14:50:00
SET_PROD_0084,PAY_PROD_000789,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-08T14:50:00
SET_PROD_0084,PAY_PROD_000790,4999.50,82.49,14.85,0.00,0.00,4902.16,2026-09-08T14:50:00
SET_PROD_0084,PAY_PROD_000791,299.50,4.94,0.89,0.00,0.00,293.67,2026-09-08T14:50:00
SET_PROD_0085,PAY_PROD_000792,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-11T14:04:00
SET_PROD_0085,PAY_PROD_000793,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-11T14:04:00
SET_PROD_0085,PAY_PROD_000794,14999.00,247.48,54.45,0.00,0.00,14697.07,2026-09-11T14:04:00
SET_PROD_0085,PAY_PROD_000795,2499.50,41.24,7.42,0.00,0.00,2450.84,2026-09-11T14:04:00
SET_PROD_0085,PAY_PROD_000796,1499.00,24.73,4.45,0.00,0.00,1469.82,2026-09-11T14:04:00
SET_PROD_0085,PAY_PROD_000797,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-11T14:04:00
SET_PROD_0085,PAY_PROD_000798,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-11T14:04:00
SET_PROD_0085,PAY_PROD_000799,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-11T14:04:00
SET_PROD_0085,PAY_PROD_000800,7499.00,123.73,22.27,0.00,0.00,7353.00,2026-09-11T14:04:00
SET_PROD_0086,PAY_PROD_000801,799.00,13.18,2.37,319.60,0.00,463.85,2026-09-08T14:22:00
SET_PROD_0086,PAY_PROD_000802,12499.50,206.24,37.12,0.00,0.00,12256.14,2026-09-08T14:22:00
SET_PROD_0086,PAY_PROD_000803,299.00,4.94,0.89,0.00,0.00,293.17,2026-09-08T14:22:00
SET_PROD_0086,PAY_PROD_000804,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-08T14:22:00
SET_PROD_0086,PAY_PROD_000805,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-08T14:22:00
SET_PROD_0086,PAY_PROD_000806,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-08T14:22:00
SET_PROD_0086,PAY_PROD_000807,1499.00,24.73,4.45,0.00,0.00,1469.82,2026-09-08T14:22:00
SET_PROD_0086,PAY_PROD_000808,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-08T14:22:00
SET_PROD_0087,PAY_PROD_000809,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-08T14:28:00
SET_PROD_0087,PAY_PROD_000810,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-08T14:28:00
SET_PROD_0087,PAY_PROD_000811,7499.50,123.74,22.27,0.00,0.00,7353.49,2026-09-08T14:28:00
SET_PROD_0087,PAY_PROD_000812,14999.50,247.49,44.55,3749.88,0.00,10957.58,2026-09-08T14:28:00
SET_PROD_0087,PAY_PROD_000813,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-08T14:28:00
SET_PROD_0087,PAY_PROD_000814,3499.99,57.75,10.40,0.00,0.00,3431.84,2026-09-08T14:28:00
SET_PROD_0087,PAY_PROD_000815,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-08T14:28:00
SET_PROD_0087,PAY_PROD_000816,9999.00,164.98,29.70,999.90,0.00,8804.42,2026-09-08T14:28:00
SET_PROD_0087,PAY_PROD_000817,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-08T14:28:00
SET_PROD_0087,PAY_PROD_000818,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-08T14:28:00
SET_PROD_0088,PAY_PROD_000819,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-08T14:26:00
SET_PROD_0088,PAY_PROD_000820,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-08T14:26:00
SET_PROD_0088,PAY_PROD_000821,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-08T14:26:00
SET_PROD_0088,PAY_PROD_000822,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-08T14:26:00
SET_PROD_0088,PAY_PROD_000823,999.00,16.48,2.97,0.00,0.00,979.55,2026-09-08T14:26:00
SET_PROD_0088,PAY_PROD_000824,499.00,8.23,1.48,0.00,0.00,489.29,2026-09-08T14:26:00
SET_PROD_0088,PAY_PROD_000825,499.50,8.24,1.48,0.00,0.00,489.78,2026-09-08T14:26:00
SET_PROD_0088,PAY_PROD_000826,7499.50,123.74,22.27,0.00,0.00,7353.49,2026-09-08T14:26:00
SET_PROD_0088,PAY_PROD_000827,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-08T14:26:00
SET_PROD_0088,PAY_PROD_000828,12499.00,206.23,37.12,2499.80,0.00,9755.85,2026-09-08T14:26:00
SET_PROD_0088,PAY_PROD_000829,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-08T14:26:00
SET_PROD_0089,PAY_PROD_000830,1999.99,33.00,5.94,0.00,0.00,1961.05,2026-09-08T14:10:00
SET_PROD_0089,PAY_PROD_000831,2499.50,41.25,7.42,0.00,0.00,2450.83,2026-09-08T14:10:00
SET_PROD_0089,PAY_PROD_000832,199.99,3.30,0.59,0.00,0.00,196.10,2026-09-08T14:10:00
SET_PROD_0089,PAY_PROD_000833,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-08T14:10:00
SET_PROD_0089,PAY_PROD_000834,12499.99,206.25,37.13,0.00,0.00,12256.61,2026-09-08T14:10:00
SET_PROD_0089,PAY_PROD_000835,199.50,3.29,0.59,0.00,0.00,195.62,2026-09-08T14:10:00
SET_PROD_0090,PAY_PROD_000836,1499.50,24.74,4.45,0.00,0.00,1470.31,2026-09-08T14:19:00
SET_PROD_0090,PAY_PROD_000837,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-08T14:19:00
SET_PROD_0090,PAY_PROD_000838,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-08T14:19:00
SET_PROD_0090,PAY_PROD_000839,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-08T14:19:00
SET_PROD_0090,PAY_PROD_000840,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-08T14:19:00
SET_PROD_0090,PAY_PROD_000841,9999.00,164.98,29.70,0.00,0.00,9804.32,2026-09-08T14:19:00
SET_PROD_0090,PAY_PROD_000842,3499.50,57.74,10.39,0.00,0.00,3431.37,2026-09-08T14:19:00
SET_PROD_0090,PAY_PROD_000843,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-08T14:19:00
SET_PROD_0091,PAY_PROD_000844,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-08T14:15:00
SET_PROD_0091,PAY_PROD_000845,19999.50,330.00,59.40,0.00,0.00,19610.10,2026-09-08T14:15:00
SET_PROD_0091,PAY_PROD_000846,1499.99,24.75,4.46,0.00,0.00,1470.78,2026-09-08T14:15:00
SET_PROD_0091,PAY_PROD_000847,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-08T14:15:00
SET_PROD_0091,PAY_PROD_000848,499.50,8.24,1.48,0.00,0.00,489.78,2026-09-08T14:15:00
SET_PROD_0091,PAY_PROD_000849,9999.50,164.99,29.70,0.00,0.00,9804.81,2026-09-08T14:15:00
SET_PROD_0091,PAY_PROD_000850,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-08T14:15:00
SET_PROD_0091,PAY_PROD_000851,1499.00,24.73,4.45,0.00,0.00,1469.82,2026-09-08T14:15:00
SET_PROD_0091,PAY_PROD_000852,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-08T14:15:00
SET_PROD_0091,PAY_PROD_000853,12499.99,206.25,37.13,0.00,0.00,12256.61,2026-09-08T14:15:00
SET_PROD_0092,PAY_PROD_000854,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-08T14:12:00
SET_PROD_0092,PAY_PROD_000855,499.00,8.23,1.48,0.00,0.00,489.29,2026-09-08T14:12:00
SET_PROD_0092,PAY_PROD_000856,999.00,16.48,2.97,399.60,0.00,579.95,2026-09-08T14:12:00
SET_PROD_0092,PAY_PROD_000857,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-08T14:12:00
SET_PROD_0092,PAY_PROD_000858,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-08T14:12:00
SET_PROD_0092,PAY_PROD_000859,1999.99,33.00,5.94,0.00,0.00,1961.05,2026-09-08T14:12:00
SET_PROD_0092,PAY_PROD_000860,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-08T14:12:00
SET_PROD_0092,PAY_PROD_000861,199.99,3.30,0.59,0.00,0.00,196.10,2026-09-08T14:12:00
SET_PROD_0092,PAY_PROD_000862,3499.99,57.75,10.40,0.00,0.00,3431.84,2026-09-08T14:12:00
SET_PROD_0092,PAY_PROD_000863,7499.00,123.73,22.27,0.00,0.00,7353.00,2026-09-08T14:12:00
SET_PROD_0092,PAY_PROD_000864,999.00,16.48,3.63,0.00,0.00,978.89,2026-09-08T14:12:00
SET_PROD_0093,PAY_PROD_000865,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-08T14:13:00
SET_PROD_0093,PAY_PROD_000866,7499.99,123.75,22.28,0.00,0.00,7353.96,2026-09-08T14:13:00
SET_PROD_0093,PAY_PROD_000867,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-08T14:13:00
SET_PROD_0093,PAY_PROD_000868,999.99,16.50,2.97,0.00,0.00,980.52,2026-09-08T14:13:00
SET_PROD_0093,PAY_PROD_000869,19999.00,329.98,72.60,0.00,0.00,19596.42,2026-09-08T14:13:00
SET_PROD_0093,PAY_PROD_000870,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-08T14:13:00
SET_PROD_0093,PAY_PROD_000871,499.99,8.25,1.49,125.00,0.00,365.25,2026-09-08T14:13:00
SET_PROD_0094,PAY_PROD_000872,7499.50,123.74,22.27,0.00,0.00,7353.49,2026-09-08T14:35:00
SET_PROD_0094,PAY_PROD_000873,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-08T14:35:00
SET_PROD_0094,PAY_PROD_000874,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-08T14:35:00
SET_PROD_0094,PAY_PROD_000875,1999.00,32.98,5.94,199.90,0.00,1760.18,2026-09-08T14:35:00
SET_PROD_0094,PAY_PROD_000876,499.99,8.25,1.49,0.00,0.00,490.25,2026-09-08T14:35:00
SET_PROD_0094,PAY_PROD_000877,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-08T14:35:00
SET_PROD_0095,PAY_PROD_000878,499.50,8.24,1.48,0.00,0.00,489.78,2026-09-08T14:07:00
SET_PROD_0095,PAY_PROD_000879,999.50,16.49,2.97,0.00,0.00,980.04,2026-09-08T14:07:00
SET_PROD_0095,PAY_PROD_000880,499.99,8.25,1.49,0.00,0.00,490.25,2026-09-08T14:07:00
SET_PROD_0095,PAY_PROD_000881,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-08T14:07:00
SET_PROD_0095,PAY_PROD_000882,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-08T14:07:00
SET_PROD_0095,PAY_PROD_000883,7499.99,123.75,22.28,0.00,149.00,7204.96,2026-09-08T14:07:00
SET_PROD_0095,PAY_PROD_000884,9999.00,164.98,29.70,1999.80,0.00,7804.52,2026-09-08T14:07:00
SET_PROD_0095,PAY_PROD_000885,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-08T14:07:00
SET_PROD_0095,PAY_PROD_000886,2499.99,41.25,7.43,0.00,0.00,2451.31,2026-09-08T14:07:00
SET_PROD_0096,PAY_PROD_000887,999.99,16.50,2.97,0.00,0.00,980.52,2026-09-08T14:08:00
SET_PROD_0096,PAY_PROD_000888,299.00,4.94,0.89,0.00,0.00,293.17,2026-09-08T14:08:00
SET_PROD_0096,PAY_PROD_000889,9999.00,164.98,29.70,0.00,0.00,9804.32,2026-09-08T14:08:00
SET_PROD_0096,PAY_PROD_000890,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-08T14:08:00
SET_PROD_0096,PAY_PROD_000891,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-08T14:08:00
SET_PROD_0096,PAY_PROD_000892,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-08T14:08:00
SET_PROD_0096,PAY_PROD_000893,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-08T14:08:00
SET_PROD_0097,PAY_PROD_000894,799.50,13.19,2.37,0.00,0.00,783.94,2026-09-08T14:36:00
SET_PROD_0097,PAY_PROD_000895,4999.50,82.49,14.85,0.00,0.00,4902.16,2026-09-08T14:36:00
SET_PROD_0097,PAY_PROD_000896,1999.00,32.98,7.26,0.00,0.00,1958.76,2026-09-08T14:36:00
SET_PROD_0097,PAY_PROD_000897,299.50,4.94,0.89,0.00,0.00,293.67,2026-09-08T14:36:00
SET_PROD_0097,PAY_PROD_000898,499.00,8.23,1.48,0.00,0.00,489.29,2026-09-08T14:36:00
SET_PROD_0097,PAY_PROD_000899,299.00,4.93,0.89,59.80,0.00,233.38,2026-09-08T14:36:00
SET_PROD_0097,PAY_PROD_000900,7499.00,123.73,22.27,2999.60,0.00,4353.40,2026-09-08T14:36:00
SET_PROD_0097,PAY_PROD_000901,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-08T14:36:00
SET_PROD_0097,PAY_PROD_000902,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-08T14:36:00
SET_PROD_0097,PAY_PROD_000903,3499.50,57.74,10.39,0.00,0.00,3431.37,2026-09-08T14:36:00
SET_PROD_0097,PAY_PROD_000904,7499.50,123.74,22.27,0.00,0.00,7353.49,2026-09-08T14:36:00
SET_PROD_0098,PAY_PROD_000905,499.00,8.23,1.48,0.00,0.00,489.29,2026-09-11T14:43:00
SET_PROD_0098,PAY_PROD_000906,12499.99,206.25,37.13,0.00,0.00,12256.61,2026-09-11T14:43:00
SET_PROD_0098,PAY_PROD_000907,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-11T14:43:00
SET_PROD_0098,PAY_PROD_000908,999.00,16.48,2.97,0.00,0.00,979.55,2026-09-11T14:43:00
SET_PROD_0098,PAY_PROD_000909,7499.00,123.73,22.27,0.00,0.00,7353.00,2026-09-11T14:43:00
SET_PROD_0098,PAY_PROD_000910,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-11T14:43:00
SET_PROD_0098,PAY_PROD_000911,999.00,16.48,2.97,249.75,0.00,729.80,2026-09-11T14:43:00
SET_PROD_0098,PAY_PROD_000912,4999.99,82.50,14.85,0.00,0.00,4902.64,2026-09-11T14:43:00
SET_PROD_0098,PAY_PROD_000913,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-11T14:43:00
SET_PROD_0098,PAY_PROD_000914,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-11T14:43:00
SET_PROD_0098,PAY_PROD_000915,199.50,3.29,0.59,0.00,0.00,195.62,2026-09-11T14:43:00
SET_PROD_0099,PAY_PROD_000916,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-08T14:48:00
SET_PROD_0099,PAY_PROD_000917,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-08T14:48:00
SET_PROD_0099,PAY_PROD_000918,4999.50,82.49,14.85,0.00,0.00,4902.16,2026-09-08T14:48:00
SET_PROD_0099,PAY_PROD_000919,4999.99,82.50,14.85,0.00,0.00,4902.64,2026-09-08T14:48:00
SET_PROD_0099,PAY_PROD_000920,12499.50,231.24,41.62,0.00,0.00,12226.64,2026-09-08T14:48:00
SET_PROD_0099,PAY_PROD_000921,499.00,8.23,1.48,0.00,0.00,489.29,2026-09-08T14:48:00
SET_PROD_0099,PAY_PROD_000922,12499.99,206.25,37.13,0.00,0.00,12256.61,2026-09-08T14:48:00
SET_PROD_0099,PAY_PROD_000923,299.50,4.94,0.89,149.75,0.00,143.92,2026-09-08T14:48:00
SET_PROD_0100,PAY_PROD_000924,12499.99,206.25,37.13,0.00,0.00,12256.61,2026-09-08T14:22:00
SET_PROD_0100,PAY_PROD_000925,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-08T14:22:00
SET_PROD_0100,PAY_PROD_000926,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-08T14:22:00
SET_PROD_0100,PAY_PROD_000927,1499.99,24.75,4.46,0.00,0.00,1470.78,2026-09-08T14:22:00
SET_PROD_0100,PAY_PROD_000928,499.00,8.23,1.48,0.00,0.00,489.29,2026-09-08T14:22:00
SET_PROD_0100,PAY_PROD_000929,2499.99,41.25,7.43,0.00,0.00,2451.31,2026-09-08T14:22:00
SET_PROD_0100,PAY_PROD_000930,4999.50,82.49,14.85,0.00,0.00,4902.16,2026-09-08T14:22:00
